gender,category_name,question,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,grade,comment
여,자기이해,내가 가장 소중하게 여기는 것은,돈,,,,,,중,자신이 가치 있게 생각하는 직업에 대한 설명 없이 돈이라는 외적인 가치에 대해 표현하였음.
여,미래에 대한 기대,앞으로 가장 걱정되는 것은 __________________________________이다.,내 미래,,,,,,중,"미래를 걱정하는 듯 보이나, 구체적인 설명이 부족하여 확신이 들지 않는다."
여,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,내가 하고 싶은 것,,,,,,상,"부모님의 기대를 이해하고 구체적으로 서술하였다. 학생이 나중에 되고 싶은 것이 약사, 의사인 것을 고려하면, 각각 어떤 의미로 쓰였는지 구체적으로 탐색해 볼 필요가 있다."
남,대인관계 및 의사소통 역량,"친구들과 의견이 다를 때, 나는",차근차근히 해결하려 노력한다,,,,,,중,또래와의 갈등을 해결하는 방법이 드러나 있지 않음.
여,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,내가 원하는 직업,,,,,,상,부모님이 자신의 진로 기대에 대해 구체적으로 인식하고 있다.
여,직업세계이해 및 건강한 직업의식,내 생각에 좋은 직업이란,너무 힘들지 않게 노력을 하며 하는 직업,,,,,,상,"자신의 직업 목표를 인식하고 있으며, 직업의 사회적 역할에 대해 인식하고 있다."
여,교육기회 및 직업정보 탐색능력,초등학교를 졸업하면,중학교에 간다,,,,,,중,중학교 진학에 대한 내용을 기술하였지만 보다 구체적인 설명이 필요하다.
여,긍정적자아상,나는 ___________________________(한) 사람이다.,멋진,,,,,,상,멋진 사람이라는 표현을 통해 자신을 긍정적으로 지각하고 있다.
여,긍정적자아상,엄마는 나를,착하다고 한다,,,,,,상,엄마의 인정을 받은 것에 대해서 긍정적으로 인식하고 있다. 
여,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,내가 좋아하는 직업 미술 선생님,,,,,,상,"부모님이 자신을 신뢰한다는 것을 인식하고 있으며, 부모님의 기대에 대해 구체적으로 알아차리고 있음."
여,진로의사결정능력 및 진로설계와 준비,"진로에 관하여 부모님과 의견이 다를 때, 나의 해결방법은 __________________이다.",나의 진심과 의견을 전달하는 것,,,,,,상,"진로와 관련하여 부모와 의견 차이가 있을 때 자신의 의견을 주장하고 전달하려는 태도를 보인다.
자신의 진심과 의견을 주장하고 전달한 적이 있었는지 탐색해보면 좋을 듯 하다."
여,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.",미술과 체육,창의적이기 때문,,,,,중,"긍정적인 면을 바라보고 있으나, 이유가 구체적이지 않다. 미술과 체육 시간이 좋은 이유를 구체화하는 활동이 필요하다."
남,긍정적자아상,엄마는 나를,좋아한다,,,,,,상,엄마와의 좋은 애착을 통해 긍정적인 자아상을 형성하고 있다.
남,자기이해,내가 좋아하거나 즐거워하는 활동은,야구,,,,,,상,자신이 좋아하는 활동을 구체적으로 알고 있다. 야구를 진로와 연관시켜 생각해 볼 의미가 있는지 확인해 볼 필요가 있다.
남,대인관계 및 의사소통 역량,나에게 친구란,남이 말할 때 끼어들지 않는 것,,,,,,중,"또래관계에서 중요하게 여기는 규칙을 응답하고 있어서 또래관계의 중요성을 인식하고 있는지, 긍정적인 또래관계를 형성하고 있는지 잘 드러나지 않는다. 이에 대한 탐색이 필요하다."
여,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,즐거움을 준다,,,,,,상,또래 관계에 대한 즐거움을 인식하고 있다.
여,대인관계 및 의사소통 역량,"친구들과 의견이 다를 때, 나는",이야기를 하고 의견을 최대한 맞춘다,,,,,,상,친구들과 의견이 다를 때 일단은 상대방의 의견을 들어주지만 내 의견을 맞추지는 않음. 자신의 의견을 강력히 주장하는 편이고 서로 조율하고 의견을 나누는 과정에 대해 긍정적으로 인식하고 있다.
여,대인관계 및 의사소통 역량,"부모님과 의견이 다를 때, 나는",그냥 알겠다고 응답한 뒤에 생각을 한다,,,,,,중,*타인과의 갈등 해결 방식이 드러나지 않아 추가 탐색이 필요하다.
남,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,성실한 사람이 되길,,,,,,상,부모님의 기대를 이해하고 서술했지만  되기를 바라신다는 의미에 대해 탐색이 필요하다.
남,긍정적자아상,나의 장점은,게임을 잘하는 것이다,,,,,,하,"본인의 장점이 드러나지 않고 있으며, 애매하게 서술하고 있다."
남,대인관계 및 의사소통 역량,"부모님과 의견이 다를 때, 나는",일단 계속 말한다,,,,,,상,"부모님과 의견 차이가 있을 때 조율을 위해 노력하기보다 자신의 의견을 피력하는 태도를 보이고 있다.
계속 말하는 것이 실제 효과가 있는지, 의견 차이를 어떤 식으로 조정하고 있는지 구체적으로 탐색할 필요가 있다."
남,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,좋은 것이다,,,,,,상,"또래관계의 중요성을 인식하고 있고 긍정적으로 표현하였다.
어떤 면에서 좋은 것인지 탐색해 볼 필요가 있다."
여,직업세계이해 및 건강한 직업의식,"내가 닮고 싶은 사람은 _________이고, 그 이유는 _________________이다.",안유진,예쁘고 성격도 좋아서,,,,,상,"자신이 닮고 싶은 사람을 구체적으로 표현하고 있으며 그 이유 또한 명확하게 자기 인식하고 있다.
예쁘고 성격 좋은 점이 학생에게 왜 매력적인지 구체적으로 탐색해 볼 필요가 있다."
남,진로의사결정능력 및 진로설계와 준비,"진로에 관하여 부모님과 의견이 다를 때, 나의 해결방법은 __________________이다.",내 생각과 부모님 생각을 비교하고 좋은 것을 선택한다,,,,,,상,"자신이 진로결정의 주체임을 인식하고 있다.
부모님의 생각을 좋은 것으로 인식하는 이유에 대해서 탐색이 필요하다."
남,직업세계이해 및 건강한 직업의식,내 생각에 좋은 직업이란,남을 도와주는 것,,,,,,상,좋은 직업에 대한 인식이 있고 타인을 도와주는 것이 의미 있는 일임을 알고 있다.
남,자기이해,내가 좋아하거나 즐거워하는 활동은,체육이다,,,,,,상,자신이 좋아하는 활동이 무엇인지 구체적으로 표현하고 있다.
남,자기이해,내가 잘 하는 것은,달리기이다,,,,,,상,잘하는 활동으로 자신의 소질과 적성을 구체적으로 표현하였다.
여,대인관계 및 의사소통 역량,나에게 친구란,고민을 말할 수 있는 사람이다,,,,,,상,"또래 관계의 중요성을 인식하고 있고, 고민을 털어놓을 수 있는 친구가 중요하다고 생각하고 있다."
여,자기이해,내가 잘 하는 것은,잘 모르겠다,,,,,,하,자신의 소질과 적성에 대해 응답하지 못하고 있다.
여,긍정적자아상,나는 ___________________________(한) 사람이다.,평범한,,,,,,중,"자신의 특성을 중립적으로 표현하고 있다. 진로 및 직업탐색에서 자신의 특성에 대해 관심을 기울이지 못한것으로 보인다. 다양한 특성에 대해 인지할 수 있도록 교육하고, 탐색할 수 있는 기회를 제공하는 것이 필요할 것으로 사료된다."
여,긍정적자아상,아빠는 나를,사랑할 것이다,,,,,,상,아버지에게서 사랑을 받고 있다고 생각하기 때문에 자신을 긍정적으로 인식함.
여,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.",국어,내 경험대로 글을 쓸 수 있기 때문,,,,,상,자신이 좋아하는 과목에 대해 잘 알고 있을 뿐만 아니라 자신의 장점을 구체적으로 표현하였다.
여,직업세계이해 및 건강한 직업의식,내 생각에 직업이 필요한 이유는,돈을 벌며 살아야 하고 노후생활을 위해서 그리고 명예를 위해서이다,,,,,,상,"직업의 필요성을 추상적으로 언급하였으나, 생계 유지를 위한 돈과 안정적인 노후생활, 개인적 명예를 직업의 이유로 기술하고 있다."
여,진로의사결정능력 및 진로설계와 준비,내가 원하는 직업을 갖기 위해 현재 하고 있는 노력은 _______________________이다.,나의 용돈으로 초콜릿 만들기 또는 여러 가지 요리를 만들어보고 있다,,,,,,상,지금까지 자신의 것을 처분하거나 부모님께 받는 등의 방법으로 다양한 음식을 먹을 수 있었을 것이다. 그러나 직접 해보면서 어떤 것이 자신에게 맞는지 맞지 않는지를 구분하는 것은 다른 문제다. 따라서 본인의 것을처분하는 것 이외에 지금까지는 어떤 요리를 만들어보았는지에 대한 추가 탐색이 필요하다.
여,대인관계 및 의사소통 역량,"친구들과 의견이 다를 때, 나는",서로의 의견을 존중해 의견을 조율한다,,,,,,상,"타인과 의견이 다를떄 합의점을 찾아야 함을 알고 있으며, 자신의 의견과 타인의 의견을 조율하고자 노력한다. 버텀이간 의견이 다를 때 합의점을 찾아본 적이 있는지 물었더니, 그런 적은 없다고 한다."
여,교육기회 및 직업정보 탐색능력,초등학교를 졸업하면,중학생이 된다,,,,,,중,"초등학교 이후 중학교에 진학한다는 당위적인 표현만 있을 뿐, 초등학교 졸업 이후 중학교 입학 전까지의 시간을 어떻게 진로준비행동을 할 것인지에 대해 설명하지 못하였다."
남,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,"의사, 또는 미래의 직업",,,,,,상,부모님의 기대를 이해하고 구체적으로 서술하고 있다.
남,미래에 대한 기대,앞으로 가장 기대되는 것은 __________________________________이다.,"다음날이고, 그 날이 되면, 그 날의 다음날",,,,,,하,"미래에 대한 기대를 반복적으로 표현하여, 미래에 대한 구체적인 계획이 부재함을 보인다."
남,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.","영어, 수학","영어는 어렵지만 활용하는 곳이 있고, 수학은 쉬워서",,,,,중,좋아하는 과목으로 영어와 수학을 적었는데 그 이유를 구체적으로 파악하기는 어려웠다. 영어와 수학을 좋아하는 이유에 대해 탐색할 필요가 있다.
남,진로의사결정능력 및 진로설계와 준비,"어떤 일을 할 때, 계획을 세우는 것은",그 일을 하기 위해 한발짝 더 가는거다,,,,,,중,"어떠한 일을 할 때, 계획을 세우는 것이 어려움을 느끼는 것과는 상반되게, 계획을 세우는 것을 중요하게 생각한다."
남,진로의사결정능력 및 진로설계와 준비,"나는 커서 ①______________가 되고 싶다. 그 이유는 ____________________이다.
나는 커서 ②______________가 되고 싶다. 그 이유는 ____________________이다.
나는 커서 ③______________가 되고 싶다. 그 이유는 ____________________이다.",의사,돈을 많이 벌어 기부를 하거나 치료를 해 주고 싶어서,돈을 많이 버는 일을 하는 직업,부모님에게 효도를 하기 위해서,욕을 하지 않는 사람이,항상 고운 말을 하고 싶어서,상,자신의 특성에 대해서 잘 인식하고 있는데 타인에게 영향을 많이 받은 모습도 보이고 있다.
남,긍정적자아상,나는 ___________________________(한) 사람이다.,재밌고 다재다능,,,,,,상,자신을 긍정적인 단어로 표현함.
남,긍정적자아상,나의 장점은,"태권도, 피아노, 유쾌함이다",,,,,,중,"장점에 대해 나열하고 있다. 태권도, 피아노가 어떤 의미인지 확인할 필요가 있다."
